Time,EVID,CSOID,ChID,Power_flow,SoC,Money,Temp,SoH
75,2,1,2,5.6,0.4,0.956088,16,99.25841313
78,2,1,2,7.2,0.54,1.229256,15.5,99.25841313
81,2,1,2,7.2,0.72,1.229256,15.5,99.25841313
86,2,1,2,-7.2,0.9,-1.847304,22,99.25841313
87,2,1,2,-7.2,0.72,-1.847304,21,99.25841313
88,2,1,2,-7.2,0.54,-1.847304,21,99.25841313
89,2,1,2,-7.2,0.36,-1.847304,19.5,99.25841313
91,2,1,2,2.4,0.18,0.409752,18,99.25841313
93,2,1,2,7.2,0.24,1.229256,16.5,99.25841313
95,2,1,2,7.2,0.42,1.229256,15.5,99.25841313
75,3,1,3,7.2,0.4,1.229256,16,99.08282624
78,3,1,3,7.2,0.58,1.229256,15.5,99.08282624
82,3,1,3,2.4,0.76,0.409752,17,99.08282624
86,3,1,3,-7.2,0.82,-1.847304,22,99.08282624
87,3,1,3,-7.2,0.64,-1.847304,21,99.08282624
88,3,1,3,-7.2,0.46,-1.847304,21,99.08282624
89,3,1,3,-7.2,0.28,-1.847304,19.5,99.08282624
91,3,1,3,7.2,0.1,1.229256,18,99.08282624
93,3,1,3,5.6,0.28,0.956088,16.5,99.08282624
95,3,1,3,7.2,0.42,1.229256,15.5,99.08282624
79,4,1,4,7.2,0.4,1.229256,15.5,98.93721201
86,4,1,4,-7.2,0.58,-1.847304,22,98.93721201
87,4,1,4,-7.2,0.4,-1.847304,21,98.93721201
88,4,1,4,-2.4,0.22,-0.615768,21,98.93721201
89,4,1,4,-2.4,0.16,-0.615768,19.5,98.93721201
91,4,1,4,7.2,0.1,1.229256,18,98.93721201
94,4,1,4,7.2,0.28,1.229256,15.5,98.93721201
95,4,1,4,5.6,0.46,0.956088,15.5,98.93721201
78,5,1,5,7.2,0.4,1.229256,15.5,98.80883655
81,5,1,5,0.8,0.58,0.136584,15.5,98.80883655
87,5,1,5,-7.2,0.6,-1.847304,21,98.80883655
89,5,1,5,-7.2,0.42,-1.847304,19.5,98.80883655
91,5,1,5,7.2,0.24,1.229256,18,98.80883655
95,5,1,5,7.2,0.42,1.229256,15.5,98.80883655
78,6,1,6,7.2,0.4,1.229256,15.5,98.69272675
80,6,1,6,7.2,0.58,1.229256,15.5,98.69272675
81,6,1,6,0.8,0.76,0.136584,15.5,98.69272675
86,6,1,6,-7.2,0.78,-1.847304,22,98.69272675
75,7,1,7,5.6,0.4,0.956088,16,98.58592138
78,7,1,7,7.2,0.54,1.229256,15.5,98.58592138
79,7,1,7,7.2,0.72,1.229256,15.5,98.58592138
86,7,1,7,-7.2,0.9,-1.847304,22,98.58592138
87,7,1,7,-7.2,0.72,-1.847304,21,98.58592138
88,7,1,7,-4.8,0.54,-1.231536,21,98.58592138
89,7,1,7,-7.2,0.42,-1.847304,19.5,98.58592138
93,7,1,7,7.2,0.24,1.229256,16.5,98.58592138
95,7,1,7,7.2,0.42,1.229256,15.5,98.58592138
75,8,1,8,5.6,0.4,0.956088,16,98.48648798
78,8,1,8,7.2,0.54,1.229256,15.5,98.48648798
81,8,1,8,7.2,0.72,1.229256,15.5,98.48648798
86,8,1,8,-7.2,0.9,-1.847304,22,98.48648798
89,8,1,8,-7.2,0.72,-1.847304,19.5,98.48648798
95,8,1,8,2.4,0.54,0.409752,15.5,98.48648798
79,9,1,9,7.2,0.4,1.229256,15.5,98.39308277
80,9,1,9,0.8,0.58,0.136584,15.5,98.39308277
87,9,1,9,-7.2,0.6,-1.847304,21,98.39308277
88,9,1,9,-7.2,0.42,-1.847304,21,98.39308277
93,9,1,9,7.2,0.24,1.229256,16.5,98.39308277
95,9,1,9,7.2,0.42,1.229256,15.5,98.39308277
79,10,1,10,7.2,0.4,1.229256,15.5,98.29993286
81,10,1,10,7.2,0.58,1.229256,15.5,98.29993286
87,10,1,10,-6.4,0.76,-1.642048,21,98.29993286
88,10,1,10,-7.2,0.6,-1.847304,21,98.29993286
89,10,1,10,-7.2,0.42,-1.847304,19.5,98.29993286
91,10,1,10,7.2,0.24,1.229256,18,98.29993286
93,10,1,10,7.2,0.42,1.229256,16.5,98.29993286
78,11,1,11,7.2,0.4,1.229256,15.5,98.19991122
79,11,1,11,7.2,0.58,1.229256,15.5,98.19991122
86,11,1,11,-7.2,0.76,-1.847304,22,98.19991122
87,11,1,11,-4.8,0.58,-1.231536,21,98.19991122
88,11,1,11,-7.2,0.46,-1.847304,21,98.19991122
89,11,1,11,-7.2,0.28,-1.847304,19.5,98.19991122
91,11,1,11,7.2,0.1,1.229256,18,98.19991122
93,11,1,11,7.2,0.28,1.229256,16.5,98.19991122
95,11,1,11,5.6,0.46,0.956088,15.5,98.19991122
78,12,1,12,7.2,0.4,1.229256,15.5,98.09932729
79,12,1,12,7.2,0.58,1.229256,15.5,98.09932729
81,12,1,12,5.6,0.76,0.956088,15.5,98.09932729
87,12,1,12,-4.8,0.9,-1.231536,21,98.09932729
88,12,1,12,-7.2,0.78,-1.847304,21,98.09932729
89,12,1,12,-7.2,0.6,-1.847304,19.5,98.09932729
93,12,1,12,7.2,0.42,1.229256,16.5,98.09932729
79,13,1,13,7.2,0.4,1.229256,15.5,98.00284708
80,13,1,13,7.2,0.58,1.229256,15.5,98.00284708
82,13,1,13,5.6,0.76,0.956088,17,98.00284708
86,13,1,13,-7.2,0.9,-1.847304,22,98.00284708
87,13,1,13,-4.8,0.72,-1.231536,21,98.00284708
88,13,1,13,-7.2,0.6,-1.847304,21,98.00284708
95,13,1,13,7.2,0.42,1.229256,15.5,98.00284708
78,14,1,14,7.2,0.4,1.229256,15.5,97.91000587
79,14,1,14,7.2,0.58,1.229256,15.5,97.91000587
86,14,1,14,-6.4,0.76,-1.642048,22,97.91000587
88,14,1,14,-7.2,0.6,-1.847304,21,97.91000587
89,14,1,14,-7.2,0.42,-1.847304,19.5,97.91000587
93,14,1,14,7.2,0.24,1.229256,16.5,97.91000587
95,14,1,14,7.2,0.42,1.229256,15.5,97.91000587
78,15,1,15,7.2,0.4,1.229256,15.5,97.82341327
79,15,1,15,7.2,0.58,1.229256,15.5,97.82341327
86,15,1,15,-7.2,0.76,-1.847304,22,97.82341327
87,15,1,15,-7.2,0.58,-1.847304,21,97.82341327
88,15,1,15,-6.4,0.4,-1.642048,21,97.82341327
93,15,1,15,7.2,0.24,1.229256,16.5,97.82341327
95,15,1,15,7.2,0.42,1.229256,15.5,97.82341327
81,16,1,16,7.2,0.4,1.229256,15.5,97.73965821
82,16,1,16,0.8,0.58,0.136584,17,97.73965821
88,16,1,16,-7.2,0.6,-1.847304,21,97.73965821
89,16,1,16,-7.2,0.42,-1.847304,19.5,97.73965821
94,16,1,16,7.2,0.24,1.229256,15.5,97.73965821
95,16,1,16,7.2,0.42,1.229256,15.5,97.73965821
78,17,1,17,7.2,0.4,1.229256,15.5,97.66254609
80,17,1,17,0.8,0.58,0.136584,15.5,97.66254609
87,17,1,17,-7.2,0.6,-1.847304,21,97.66254609
88,17,1,17,-7.2,0.42,-1.847304,21,97.66254609
93,17,1,17,7.2,0.24,1.229256,16.5,97.66254609
95,17,1,17,7.2,0.42,1.229256,15.5,97.66254609
75,18,1,18,5.6,0.4,0.956088,16,97.58766783
78,18,1,18,7.2,0.54,1.229256,15.5,97.58766783
79,18,1,18,7.2,0.72,1.229256,15.5,97.58766783
86,18,1,18,-7.2,0.9,-1.847304,22,97.58766783
87,18,1,18,-7.2,0.72,-1.847304,21,97.58766783
89,18,1,18,-4.8,0.54,-1.231536,19.5,97.58766783
91,18,1,18,7.2,0.42,1.229256,18,97.58766783
80,19,1,19,7.2,0.4,1.229256,15.5,97.51852537
81,19,1,19,7.2,0.58,1.229256,15.5,97.51852537
86,19,1,19,-7.2,0.76,-1.847304,22,97.51852537
87,19,1,19,-7.2,0.58,-1.847304,21,97.51852537
89,19,1,19,-6.4,0.4,-1.642048,19.5,97.51852537
93,19,1,19,7.2,0.24,1.229256,16.5,97.51852537
95,19,1,19,7.2,0.42,1.229256,15.5,97.51852537
75,20,1,20,7.2,0.4,1.229256,16,97.45462038
78,20,1,20,7.2,0.58,1.229256,15.5,97.45462038
86,20,1,20,-7.2,0.76,-1.847304,22,97.45462038
88,20,1,20,-7.2,0.58,-1.847304,21,97.45462038
89,20,1,20,-7.2,0.4,-1.847304,19.5,97.45462038
91,20,1,20,0.8,0.22,0.136584,18,97.45462038
93,20,1,20,7.2,0.24,1.229256,16.5,97.45462038
94,20,1,20,7.2,0.42,1.229256,15.5,97.45462038
102,1,1,1,5.6,0.4,0.956088,15.5,97.39229239
103,1,1,1,7.2,0.54,1.229256,15.5,97.39229239
106,1,1,1,7.2,0.72,1.229256,17,97.39229239
110,1,1,1,-7.2,0.9,-1.847304,22,97.39229239
111,1,1,1,-7.2,0.72,-1.847304,21,97.39229239
112,1,1,1,-7.2,0.54,-1.847304,21,97.39229239
113,1,1,1,-7.2,0.36,-1.847304,19.5,97.39229239
115,1,1,1,2.4,0.18,0.409752,18,97.39229239
118,1,1,1,7.2,0.24,1.229256,15.5,97.39229239
119,1,1,1,7.2,0.42,1.229256,15.5,97.39229239
99,2,1,2,5.6,0.4,0.956088,16,97.33354007
102,2,1,2,7.2,0.54,1.229256,15.5,97.33354007
105,2,1,2,7.2,0.72,1.229256,15.5,97.33354007
110,2,1,2,-7.2,0.9,-1.847304,22,97.33354007
111,2,1,2,-7.2,0.72,-1.847304,21,97.33354007
112,2,1,2,-7.2,0.54,-1.847304,21,97.33354007
113,2,1,2,-7.2,0.36,-1.847304,19.5,97.33354007
115,2,1,2,2.4,0.18,0.409752,18,97.33354007
117,2,1,2,7.2,0.24,1.229256,16.5,97.33354007
119,2,1,2,7.2,0.42,1.229256,15.5,97.33354007
99,3,1,3,7.2,0.4,1.229256,16,97.27610729
102,3,1,3,7.2,0.58,1.229256,15.5,97.27610729
106,3,1,3,2.4,0.76,0.409752,17,97.27610729
110,3,1,3,-7.2,0.82,-1.847304,22,97.27610729
111,3,1,3,-7.2,0.64,-1.847304,21,97.27610729
112,3,1,3,-7.2,0.46,-1.847304,21,97.27610729
113,3,1,3,-7.2,0.28,-1.847304,19.5,97.27610729
115,3,1,3,7.2,0.1,1.229256,18,97.27610729
117,3,1,3,5.6,0.28,0.956088,16.5,97.27610729
119,3,1,3,7.2,0.42,1.229256,15.5,97.27610729
103,4,1,4,7.2,0.4,1.229256,15.5,97.21990896
110,4,1,4,-7.2,0.58,-1.847304,22,97.21990896
111,4,1,4,-7.2,0.4,-1.847304,21,97.21990896
112,4,1,4,-2.4,0.22,-0.615768,21,97.21990896
113,4,1,4,-2.4,0.16,-0.615768,19.5,97.21990896
115,4,1,4,7.2,0.1,1.229256,18,97.21990896
118,4,1,4,7.2,0.28,1.229256,15.5,97.21990896
119,4,1,4,5.6,0.46,0.956088,15.5,97.21990896
102,5,1,5,7.2,0.4,1.229256,15.5,97.16289209
105,5,1,5,0.8,0.58,0.136584,15.5,97.16289209
111,5,1,5,-7.2,0.6,-1.847304,21,97.16289209
113,5,1,5,-7.2,0.42,-1.847304,19.5,97.16289209
115,5,1,5,7.2,0.24,1.229256,18,97.16289209
119,5,1,5,7.2,0.42,1.229256,15.5,97.16289209
102,6,1,6,7.2,0.4,1.229256,15.5,97.10700368
104,6,1,6,7.2,0.58,1.229256,15.5,97.10700368
105,6,1,6,0.8,0.76,0.136584,15.5,97.10700368
110,6,1,6,-7.2,0.78,-1.847304,22,97.10700368
99,7,1,7,5.6,0.4,0.956088,16,97.05313631
102,7,1,7,7.2,0.54,1.229256,15.5,97.05313631
103,7,1,7,7.2,0.72,1.229256,15.5,97.05313631
110,7,1,7,-7.2,0.9,-1.847304,22,97.05313631
111,7,1,7,-7.2,0.72,-1.847304,21,97.05313631
112,7,1,7,-4.8,0.54,-1.231536,21,97.05313631
113,7,1,7,-7.2,0.42,-1.847304,19.5,97.05313631
117,7,1,7,7.2,0.24,1.229256,16.5,97.05313631
119,7,1,7,7.2,0.42,1.229256,15.5,97.05313631
99,8,1,8,5.6,0.4,0.956088,16,97.00118309
102,8,1,8,7.2,0.54,1.229256,15.5,97.00118309
105,8,1,8,7.2,0.72,1.229256,15.5,97.00118309
110,8,1,8,-7.2,0.9,-1.847304,22,97.00118309
113,8,1,8,-7.2,0.72,-1.847304,19.5,97.00118309
119,8,1,8,2.4,0.54,0.409752,15.5,97.00118309
103,9,1,9,7.2,0.4,1.229256,15.5,96.95014895
104,9,1,9,0.8,0.58,0.136584,15.5,96.95014895
111,9,1,9,-7.2,0.6,-1.847304,21,96.95014895
112,9,1,9,-7.2,0.42,-1.847304,21,96.95014895
117,9,1,9,7.2,0.24,1.229256,16.5,96.95014895
119,9,1,9,7.2,0.42,1.229256,15.5,96.95014895
103,10,1,10,7.2,0.4,1.229256,15.5,96.89998675
105,10,1,10,7.2,0.58,1.229256,15.5,96.89998675
111,10,1,10,-6.4,0.76,-1.642048,21,96.89998675
112,10,1,10,-7.2,0.6,-1.847304,21,96.89998675
113,10,1,10,-7.2,0.42,-1.847304,19.5,96.89998675
115,10,1,10,7.2,0.24,1.229256,18,96.89998675
117,10,1,10,7.2,0.42,1.229256,16.5,96.89998675
102,11,1,11,7.2,0.4,1.229256,15.5,99.49727374
103,11,1,11,7.2,0.58,1.229256,15.5,99.49727374
110,11,1,11,-7.2,0.76,-1.847304,22,99.49727374
111,11,1,11,-4.8,0.58,-1.231536,21,99.49727374
112,11,1,11,-7.2,0.46,-1.847304,21,99.49727374
113,11,1,11,-7.2,0.28,-1.847304,19.5,99.49727374
115,11,1,11,7.2,0.1,1.229256,18,99.49727374
117,11,1,11,7.2,0.28,1.229256,16.5,99.49727374
119,11,1,11,5.6,0.46,0.956088,15.5,99.49727374
102,12,1,12,7.2,0.4,1.229256,15.5,99.26509808
103,12,1,12,7.2,0.58,1.229256,15.5,99.26509808
105,12,1,12,5.6,0.76,0.956088,15.5,99.26509808
111,12,1,12,-4.8,0.9,-1.231536,21,99.26509808
112,12,1,12,-7.2,0.78,-1.847304,21,99.26509808
113,12,1,12,-7.2,0.6,-1.847304,19.5,99.26509808
117,12,1,12,7.2,0.42,1.229256,16.5,99.26509808
103,13,1,13,7.2,0.4,1.229256,15.5,99.08951119
104,13,1,13,7.2,0.58,1.229256,15.5,99.08951119
106,13,1,13,5.6,0.76,0.956088,17,99.08951119
110,13,1,13,-7.2,0.9,-1.847304,22,99.08951119
111,13,1,13,-4.8,0.72,-1.231536,21,99.08951119
112,13,1,13,-7.2,0.6,-1.847304,21,99.08951119
119,13,1,13,7.2,0.42,1.229256,15.5,99.08951119
102,14,1,14,7.2,0.4,1.229256,15.5,98.94389696
103,14,1,14,7.2,0.58,1.229256,15.5,98.94389696
110,14,1,14,-6.4,0.76,-1.642048,22,98.94389696
112,14,1,14,-7.2,0.6,-1.847304,21,98.94389696
113,14,1,14,-7.2,0.42,-1.847304,19.5,98.94389696
117,14,1,14,7.2,0.24,1.229256,16.5,98.94389696
119,14,1,14,7.2,0.42,1.229256,15.5,98.94389696
102,15,1,15,7.2,0.4,1.229256,15.5,98.8155215
103,15,1,15,7.2,0.58,1.229256,15.5,98.8155215
110,15,1,15,-7.2,0.76,-1.847304,22,98.8155215
111,15,1,15,-7.2,0.58,-1.847304,21,98.8155215
112,15,1,15,-6.4,0.4,-1.642048,21,98.8155215
117,15,1,15,7.2,0.24,1.229256,16.5,98.8155215
119,15,1,15,7.2,0.42,1.229256,15.5,98.8155215
105,16,1,16,7.2,0.4,1.229256,15.5,98.6994117
106,16,1,16,0.8,0.58,0.136584,17,98.6994117
112,16,1,16,-7.2,0.6,-1.847304,21,98.6994117
113,16,1,16,-7.2,0.42,-1.847304,19.5,98.6994117
118,16,1,16,7.2,0.24,1.229256,15.5,98.6994117
119,16,1,16,7.2,0.42,1.229256,15.5,98.6994117
102,17,1,17,7.2,0.4,1.229256,15.5,98.59260633
104,17,1,17,0.8,0.58,0.136584,15.5,98.59260633
111,17,1,17,-7.2,0.6,-1.847304,21,98.59260633
112,17,1,17,-7.2,0.42,-1.847304,21,98.59260633
117,17,1,17,7.2,0.24,1.229256,16.5,98.59260633
119,17,1,17,7.2,0.42,1.229256,15.5,98.59260633
99,18,1,18,5.6,0.4,0.956088,16,98.49317294
102,18,1,18,7.2,0.54,1.229256,15.5,98.49317294
103,18,1,18,7.2,0.72,1.229256,15.5,98.49317294
110,18,1,18,-7.2,0.9,-1.847304,22,98.49317294
111,18,1,18,-7.2,0.72,-1.847304,21,98.49317294
113,18,1,18,-4.8,0.54,-1.231536,19.5,98.49317294
115,18,1,18,7.2,0.42,1.229256,18,98.49317294
104,19,1,19,7.2,0.4,1.229256,15.5,98.39976772
105,19,1,19,7.2,0.58,1.229256,15.5,98.39976772
110,19,1,19,-7.2,0.76,-1.847304,22,98.39976772
111,19,1,19,-7.2,0.58,-1.847304,21,98.39976772
113,19,1,19,-6.4,0.4,-1.642048,19.5,98.39976772
117,19,1,19,7.2,0.24,1.229256,16.5,98.39976772
119,19,1,19,7.2,0.42,1.229256,15.5,98.39976772
99,20,1,20,7.2,0.4,1.229256,16,98.30661781
102,20,1,20,7.2,0.58,1.229256,15.5,98.30661781
110,20,1,20,-7.2,0.76,-1.847304,22,98.30661781
112,20,1,20,-7.2,0.58,-1.847304,21,98.30661781
113,20,1,20,-7.2,0.4,-1.847304,19.5,98.30661781
115,20,1,20,0.8,0.22,0.136584,18,98.30661781
117,20,1,20,7.2,0.24,1.229256,16.5,98.30661781
118,20,1,20,7.2,0.42,1.229256,15.5,98.30661781
126,1,1,1,5.6,0.4,0.956088,15.5,98.20659617
127,1,1,1,7.2,0.54,1.229256,15.5,98.20659617
130,1,1,1,7.2,0.72,1.229256,17,98.20659617
134,1,1,1,-7.2,0.9,-1.847304,22,98.20659617
135,1,1,1,-7.2,0.72,-1.847304,21,98.20659617
136,1,1,1,-7.2,0.54,-1.847304,21,98.20659617
137,1,1,1,-7.2,0.36,-1.847304,19.5,98.20659617
139,1,1,1,2.4,0.18,0.409752,18,98.20659617
142,1,1,1,7.2,0.24,1.229256,15.5,98.20659617
143,1,1,1,7.2,0.42,1.229256,15.5,98.20659617
123,2,1,2,5.6,0.4,0.956088,16,98.10601225
126,2,1,2,7.2,0.54,1.229256,15.5,98.10601225
129,2,1,2,7.2,0.72,1.229256,15.5,98.10601225
134,2,1,2,-7.2,0.9,-1.847304,22,98.10601225
135,2,1,2,-7.2,0.72,-1.847304,21,98.10601225
136,2,1,2,-7.2,0.54,-1.847304,21,98.10601225
137,2,1,2,-7.2,0.36,-1.847304,19.5,98.10601225
139,2,1,2,2.4,0.18,0.409752,18,98.10601225
141,2,1,2,7.2,0.24,1.229256,16.5,98.10601225
143,2,1,2,7.2,0.42,1.229256,15.5,98.10601225
123,3,1,3,7.2,0.4,1.229256,16,98.00953204
126,3,1,3,7.2,0.58,1.229256,15.5,98.00953204
130,3,1,3,2.4,0.76,0.409752,17,98.00953204
134,3,1,3,-7.2,0.82,-1.847304,22,98.00953204
135,3,1,3,-7.2,0.64,-1.847304,21,98.00953204
136,3,1,3,-7.2,0.46,-1.847304,21,98.00953204
137,3,1,3,-7.2,0.28,-1.847304,19.5,98.00953204
139,3,1,3,7.2,0.1,1.229256,18,98.00953204
141,3,1,3,5.6,0.28,0.956088,16.5,98.00953204
143,3,1,3,7.2,0.42,1.229256,15.5,98.00953204
127,4,1,4,7.2,0.4,1.229256,15.5,97.91669083
134,4,1,4,-7.2,0.58,-1.847304,22,97.91669083
135,4,1,4,-7.2,0.4,-1.847304,21,97.91669083
136,4,1,4,-2.4,0.22,-0.615768,21,97.91669083
137,4,1,4,-2.4,0.16,-0.615768,19.5,97.91669083
139,4,1,4,7.2,0.1,1.229256,18,97.91669083
142,4,1,4,7.2,0.28,1.229256,15.5,97.91669083
143,4,1,4,5.6,0.46,0.956088,15.5,97.91669083
126,5,1,5,7.2,0.4,1.229256,15.5,97.83009822
129,5,1,5,0.8,0.58,0.136584,15.5,97.83009822
135,5,1,5,-7.2,0.6,-1.847304,21,97.83009822
137,5,1,5,-7.2,0.42,-1.847304,19.5,97.83009822
139,5,1,5,7.2,0.24,1.229256,18,97.83009822
143,5,1,5,7.2,0.42,1.229256,15.5,97.83009822
126,6,1,6,7.2,0.4,1.229256,15.5,97.74634317
128,6,1,6,7.2,0.58,1.229256,15.5,97.74634317
129,6,1,6,0.8,0.76,0.136584,15.5,97.74634317
134,6,1,6,-7.2,0.78,-1.847304,22,97.74634317
123,7,1,7,5.6,0.4,0.956088,16,97.66923104
126,7,1,7,7.2,0.54,1.229256,15.5,97.66923104
127,7,1,7,7.2,0.72,1.229256,15.5,97.66923104
134,7,1,7,-7.2,0.9,-1.847304,22,97.66923104
135,7,1,7,-7.2,0.72,-1.847304,21,97.66923104
136,7,1,7,-4.8,0.54,-1.231536,21,97.66923104
137,7,1,7,-7.2,0.42,-1.847304,19.5,97.66923104
141,7,1,7,7.2,0.24,1.229256,16.5,97.66923104
143,7,1,7,7.2,0.42,1.229256,15.5,97.66923104
123,8,1,8,5.6,0.4,0.956088,16,97.59435278
126,8,1,8,7.2,0.54,1.229256,15.5,97.59435278
129,8,1,8,7.2,0.72,1.229256,15.5,97.59435278
134,8,1,8,-7.2,0.9,-1.847304,22,97.59435278
137,8,1,8,-7.2,0.72,-1.847304,19.5,97.59435278
143,8,1,8,2.4,0.54,0.409752,15.5,97.59435278
127,9,1,9,7.2,0.4,1.229256,15.5,97.52521032
128,9,1,9,0.8,0.58,0.136584,15.5,97.52521032
135,9,1,9,-7.2,0.6,-1.847304,21,97.52521032
136,9,1,9,-7.2,0.42,-1.847304,21,97.52521032
141,9,1,9,7.2,0.24,1.229256,16.5,97.52521032
143,9,1,9,7.2,0.42,1.229256,15.5,97.52521032
127,10,1,10,7.2,0.4,1.229256,15.5,97.46130533
129,10,1,10,7.2,0.58,1.229256,15.5,97.46130533
135,10,1,10,-6.4,0.76,-1.642048,21,97.46130533
136,10,1,10,-7.2,0.6,-1.847304,21,97.46130533
137,10,1,10,-7.2,0.42,-1.847304,19.5,97.46130533
139,10,1,10,7.2,0.24,1.229256,18,97.46130533
141,10,1,10,7.2,0.42,1.229256,16.5,97.46130533
126,11,1,11,7.2,0.4,1.229256,15.5,97.39897735
127,11,1,11,7.2,0.58,1.229256,15.5,97.39897735
134,11,1,11,-7.2,0.76,-1.847304,22,97.39897735
135,11,1,11,-4.8,0.58,-1.231536,21,97.39897735
136,11,1,11,-7.2,0.46,-1.847304,21,97.39897735
137,11,1,11,-7.2,0.28,-1.847304,19.5,97.39897735
139,11,1,11,7.2,0.1,1.229256,18,97.39897735
141,11,1,11,7.2,0.28,1.229256,16.5,97.39897735
143,11,1,11,5.6,0.46,0.956088,15.5,97.39897735
126,12,1,12,7.2,0.4,1.229256,15.5,97.34022502
127,12,1,12,7.2,0.58,1.229256,15.5,97.34022502
129,12,1,12,5.6,0.76,0.956088,15.5,97.34022502
135,12,1,12,-4.8,0.9,-1.231536,21,97.34022502
136,12,1,12,-7.2,0.78,-1.847304,21,97.34022502
137,12,1,12,-7.2,0.6,-1.847304,19.5,97.34022502
141,12,1,12,7.2,0.42,1.229256,16.5,97.34022502
127,13,1,13,7.2,0.4,1.229256,15.5,97.28279225
128,13,1,13,7.2,0.58,1.229256,15.5,97.28279225
130,13,1,13,5.6,0.76,0.956088,17,97.28279225
134,13,1,13,-7.2,0.9,-1.847304,22,97.28279225
135,13,1,13,-4.8,0.72,-1.231536,21,97.28279225
136,13,1,13,-7.2,0.6,-1.847304,21,97.28279225
143,13,1,13,7.2,0.42,1.229256,15.5,97.28279225
126,14,1,14,7.2,0.4,1.229256,15.5,97.22659391
127,14,1,14,7.2,0.58,1.229256,15.5,97.22659391
134,14,1,14,-6.4,0.76,-1.642048,22,97.22659391
136,14,1,14,-7.2,0.6,-1.847304,21,97.22659391
137,14,1,14,-7.2,0.42,-1.847304,19.5,97.22659391
141,14,1,14,7.2,0.24,1.229256,16.5,97.22659391
143,14,1,14,7.2,0.42,1.229256,15.5,97.22659391
126,15,1,15,7.2,0.4,1.229256,15.5,97.16957705
127,15,1,15,7.2,0.58,1.229256,15.5,97.16957705
134,15,1,15,-7.2,0.76,-1.847304,22,97.16957705
135,15,1,15,-7.2,0.58,-1.847304,21,97.16957705
136,15,1,15,-6.4,0.4,-1.642048,21,97.16957705
141,15,1,15,7.2,0.24,1.229256,16.5,97.16957705
143,15,1,15,7.2,0.42,1.229256,15.5,97.16957705
129,16,1,16,7.2,0.4,1.229256,15.5,97.11368864
130,16,1,16,0.8,0.58,0.136584,17,97.11368864
136,16,1,16,-7.2,0.6,-1.847304,21,97.11368864
137,16,1,16,-7.2,0.42,-1.847304,19.5,97.11368864
142,16,1,16,7.2,0.24,1.229256,15.5,97.11368864
143,16,1,16,7.2,0.42,1.229256,15.5,97.11368864
126,17,1,17,7.2,0.4,1.229256,15.5,97.05982126
128,17,1,17,0.8,0.58,0.136584,15.5,97.05982126
135,17,1,17,-7.2,0.6,-1.847304,21,97.05982126
136,17,1,17,-7.2,0.42,-1.847304,21,97.05982126
141,17,1,17,7.2,0.24,1.229256,16.5,97.05982126
143,17,1,17,7.2,0.42,1.229256,15.5,97.05982126
123,18,1,18,5.6,0.4,0.956088,16,97.00786805
126,18,1,18,7.2,0.54,1.229256,15.5,97.00786805
127,18,1,18,7.2,0.72,1.229256,15.5,97.00786805
134,18,1,18,-7.2,0.9,-1.847304,22,97.00786805
135,18,1,18,-7.2,0.72,-1.847304,21,97.00786805
137,18,1,18,-4.8,0.54,-1.231536,19.5,97.00786805
139,18,1,18,7.2,0.42,1.229256,18,97.00786805
128,19,1,19,7.2,0.4,1.229256,15.5,96.9568339
129,19,1,19,7.2,0.58,1.229256,15.5,96.9568339
134,19,1,19,-7.2,0.76,-1.847304,22,96.9568339
135,19,1,19,-7.2,0.58,-1.847304,21,96.9568339
137,19,1,19,-6.4,0.4,-1.642048,19.5,96.9568339
141,19,1,19,7.2,0.24,1.229256,16.5,96.9568339
143,19,1,19,7.2,0.42,1.229256,15.5,96.9568339
123,20,1,20,7.2,0.4,1.229256,16,96.9066717
126,20,1,20,7.2,0.58,1.229256,15.5,96.9066717
134,20,1,20,-7.2,0.76,-1.847304,22,96.9066717
136,20,1,20,-7.2,0.58,-1.847304,21,96.9066717
137,20,1,20,-7.2,0.4,-1.847304,19.5,96.9066717
139,20,1,20,0.8,0.22,0.136584,18,96.9066717
141,20,1,20,7.2,0.24,1.229256,16.5,96.9066717
142,20,1,20,7.2,0.42,1.229256,15.5,96.9066717
150,1,1,1,5.6,0.4,0.956088,15.5,99.50073578
151,1,1,1,7.2,0.54,1.229256,15.5,99.50073578
154,1,1,1,7.2,0.72,1.229256,17,99.50073578
158,1,1,1,-7.2,0.9,-1.847304,22,99.50073578
159,1,1,1,-7.2,0.72,-1.847304,21,99.50073578
160,1,1,1,-7.2,0.54,-1.847304,21,99.50073578
161,1,1,1,-7.2,0.36,-1.847304,19.5,99.50073578
163,1,1,1,2.4,0.18,0.409752,18,99.50073578
166,1,1,1,7.2,0.24,1.229256,15.5,99.50073578
167,1,1,1,7.2,0.42,1.229256,15.5,99.50073578
147,2,1,2,5.6,0.4,0.956088,16,99.26856012
150,2,1,2,7.2,0.54,1.229256,15.5,99.26856012
153,2,1,2,7.2,0.72,1.229256,15.5,99.26856012
158,2,1,2,-7.2,0.9,-1.847304,22,99.26856012
159,2,1,2,-7.2,0.72,-1.847304,21,99.26856012
160,2,1,2,-7.2,0.54,-1.847304,21,99.26856012
161,2,1,2,-7.2,0.36,-1.847304,19.5,99.26856012
163,2,1,2,2.4,0.18,0.409752,18,99.26856012
165,2,1,2,7.2,0.24,1.229256,16.5,99.26856012
167,2,1,2,7.2,0.42,1.229256,15.5,99.26856012
